#  RA_x                DEC_x         flux_F         flux_S         flux_H             HR
                                                                                                                                                                                     
 1.506212438700E+002  2.499771849820E+000  1.020000E-014  2.660000E-015  8.350000E-015 -2.100000E-001
  1.503703359870E+002  1.855597944850E+000  4.840000E-015  1.460000E-015  3.730000E-015 -2.000000E-001
 1.506977326730E+002  2.549944449130E+000  3.610000E-015  8.360000E-016  3.370000E-015 -3.000000E-002
  1.503620474270E+002  1.573996268210E+000  1.110000E-014  2.980000E-015  5.880000E-015  2.000000E-002
 1.507135988540E+002  2.572988355120E+000  1.530000E-014  4.250000E-015  1.070000E-014 -1.100000E-001
  1.503757338580E+002  1.757891027770E+000  1.420000E-015  4.450000E-016  1.170000E-015 -2.500000E-001
  1.503838286610E+002  1.572289751900E+000  2.770000E-014  1.110000E-014  1.130000E-014 -6.500000E-001
  1.503869305800E+002  1.646352733390E+000  1.250000E-014  4.080000E-015  6.360000E-015 -4.700000E-001
  1.503933636090E+002  1.649630167940E+000  5.340000E-015  2.180000E-015  2.760000E-015 -7.700000E-001
  1.503963528810E+002  1.677275764700E+000  4.480000E-015  1.820000E-015  3.400000E-015 -1.200000E-001
  1.504242997760E+002  1.717383775710E+000  5.230000E-015  1.370000E-015  3.700000E-015 -8.000000E-002
  1.504255770310E+002  1.676984452770E+000  3.180000E-015  3.340000E-016  3.060000E-015 -9.900000E+001
  1.504297896140E+002  1.684445029150E+000  4.050000E-015  8.140000E-016  5.110000E-015 -9.900000E+001
  1.504334601010E+002  1.665928325620E+000  3.980000E-015  9.990000E-016  3.640000E-015 -1.000000E-002
  1.504485388210E+002  1.685546534370E+000  1.740000E-014  4.030000E-015  1.340000E-014 -5.100000E-001
  1.504704345330E+002  1.725487189810E+000  8.580000E-015  1.410000E-015  9.699999E-015 -5.000000E-002
  1.504061396660E+002  1.808320314030E+000  2.650000E-015  3.830000E-016  2.650000E-015  2.200000E-001
  1.504763879320E+002  1.809640883520E+000  5.010000E-015  1.370000E-015  4.310000E-015 -9.900000E+001
  1.504852402100E+002  1.803033686570E+000  1.780000E-014  4.480000E-015  1.260000E-014 -7.700000E-001
  1.504899303690E+002  1.867998415520E+000  1.440000E-014  3.560000E-015  1.170000E-014 -6.000000E-002
  1.504913537690E+002  1.793717120950E+000  9.520001E-015  1.300000E-015  1.150000E-014  4.000000E-001
  1.504917795120E+002  1.772520323490E+000  2.150000E-014  3.240000E-015  2.560000E-014  2.800000E-001
  1.504976846380E+002  1.861008032100E+000  3.040000E-015  6.410000E-016  2.780000E-015 -1.200000E-001
  1.505094086670E+002  1.857590339560E+000  1.590000E-015  2.330000E-016  1.940000E-015 -5.000000E-002
  1.505102275250E+002  1.851052619650E+000  1.320000E-014  2.980000E-015  1.100000E-014 -2.400000E-001
  1.505314721540E+002  1.859164031940E+000  3.630000E-015  8.660000E-016  3.340000E-015 -9.000000E-002
  1.504389509470E+002  1.967649600690E+000  2.980000E-015  4.140000E-016  4.590000E-015  4.400000E-001
  1.504499059730E+002  2.001425298760E+000  1.430000E-015  4.550000E-016  8.050000E-016 -2.400000E-001
  1.504577259380E+002  1.951874918740E+000  2.450000E-015  7.700000E-016  1.660000E-015 -9.900000E+001
  1.504608873440E+002  1.922743285990E+000  2.480000E-015  6.160000E-016  2.400000E-015 -6.000000E-002
  1.504832523570E+002  1.915169996090E+000  6.140000E-015  1.960000E-015  3.090000E-015 -3.000000E-001
  1.504912956670E+002  1.910303566320E+000  5.450000E-015  1.740000E-015  2.600000E-015 -3.900000E-001
  1.504955537800E+002  1.888639650300E+000  4.580000E-015  1.440000E-015  2.650000E-015 -3.100000E-001
  1.505192897610E+002  1.926421199490E+000  4.700000E-015  1.080000E-015  5.020000E-015 -9.900000E+001
  1.505210842570E+002  1.880206911450E+000  4.740000E-015  1.390000E-015  2.950000E-015 -4.300000E-001
  1.505280569430E+002  1.986916744470E+000  4.910000E-014  1.980000E-014  1.190000E-014 -7.200000E-001
 1.503874372270E+002  2.591616264900E+000  1.020000E-014  3.000000E-015  7.340000E-015 -2.300000E-001
  1.505345673640E+002  1.952497494690E+000  1.530000E-014  3.600000E-015  1.250000E-014 -1.100000E-001
  1.505740093270E+002  1.939737334590E+000  4.280000E-015  1.330000E-015  2.590000E-015 -9.900000E+001
  1.505748926400E+002  1.976669892090E+000  3.180000E-014  9.030000E-015  2.040000E-014 -2.800000E-001
  1.505141376760E+002  2.040205956150E+000  6.050000E-015  2.050000E-015  3.340000E-015 -4.300000E-001
 1.503911855850E+002  2.563792394470E+000  5.850000E-015  1.830000E-015  3.340000E-015 -3.500000E-001
  1.505397023450E+002  2.060715640090E+000  4.630000E-015  5.010000E-016  6.240000E-015  7.600000E-001
  1.505402325370E+002  2.063864476920E+000  8.910000E-015  1.990000E-015  1.040000E-014  2.500000E-001
  1.505590476220E+002  2.105598649840E+000  3.560000E-014  1.090000E-014  1.990000E-014 -3.000000E-001
  1.505607252910E+002  2.011577759870E+000  2.070000E-015  3.690000E-016  2.150000E-015  2.500000E-001
  1.505849115290E+002  2.081231331720E+000  7.950000E-015  2.030000E-015  6.060000E-015 -9.900000E+001
 1.504021691220E+002  2.498354818630E+000  2.220000E-015  7.210000E-016  1.410000E-015 -6.000000E-001
  1.505851336680E+002  2.060606189630E+000  5.250000E-015  1.740000E-015  2.550000E-015 -9.900000E+001
  1.505844069520E+002  2.021618818080E+000  4.650000E-015  1.240000E-015  3.150000E-015 -9.900000E+001
  1.505889525140E+002  2.096889041260E+000  1.780000E-015  4.510000E-016  1.440000E-015 -2.300000E-001
  1.505957674730E+002  2.111052155420E+000  2.430000E-014  6.900000E-015  1.510000E-014 -2.900000E-001
  1.506121656410E+002  2.077742560630E+000  3.730000E-015  4.510000E-016  5.480000E-015 -9.900000E+001
  1.506289241480E+002  2.190879061670E+000  5.350000E-015  1.650000E-015  2.860000E-015 -9.900000E+001
  1.505865241160E+002  2.198572265980E+000  2.770000E-015  7.920000E-016  2.120000E-015 -4.600000E-001
  1.505913495230E+002  2.176370429800E+000  5.220000E-015  6.580000E-016  6.550000E-015  5.200000E-001
  1.506037498530E+002  2.242029295480E+000  3.450000E-015  5.890000E-016  3.860000E-015  3.500000E-001
  1.506215379450E+002  2.158865711210E+000  4.460000E-014  1.290000E-014  2.720000E-014 -3.200000E-001
  1.506307934190E+002  2.255715506270E+000  4.410000E-015  3.520000E-016  6.610000E-015  5.100000E-001
 1.504054670900E+002  2.582724516610E+000  9.250000E-015  3.050000E-015  4.710000E-015 -3.300000E-001
  1.506348077340E+002  2.165755347390E+000  3.950000E-014  7.620000E-015  3.640000E-014  7.000000E-002
  1.507094621440E+002  2.147492344940E+000  1.600000E-014  3.630000E-015  1.300000E-014  9.000000E-002
  1.506323341290E+002  2.409445846270E+000  3.900000E-015  4.020000E-016  4.930000E-015  5.700000E-001
 1.504256834090E+002  2.552058844230E+000  1.480000E-015  1.850000E-016  1.170000E-015 -9.900000E+001
  1.506401234720E+002  2.261661828130E+000  3.280000E-014  9.180000E-015  2.330000E-014 -1.700000E-001
  1.506456934450E+002  2.294196170000E+000  4.220000E-015  8.580000E-016  3.760000E-015  1.800000E-001
  1.506604171110E+002  2.265503606460E+000  4.740000E-015  1.480000E-015  2.460000E-015 -5.200000E-001
  1.506722504760E+002  2.264215792340E+000  1.080000E-014  2.800000E-015  8.630000E-015 -8.000000E-002
  1.504493291970E+002  1.610649231810E+000  1.400000E-014  3.000000E-015  1.280000E-014 -2.000000E-002
  1.504766290600E+002  1.659627987950E+000  6.330000E-015  1.720000E-015  3.700000E-015 -3.200000E-001
  1.504782427280E+002  1.790321472120E+000  6.630000E-015  8.210000E-016  8.450000E-015  3.700000E-001
  1.504921930090E+002  1.699019397990E+000  3.710000E-015  1.160000E-015  1.810000E-015 -4.100000E-001
  1.504974987260E+002  1.645337262990E+000  6.840000E-015  2.210000E-015  5.660000E-015 -6.000000E-002
  1.504991401400E+002  1.575604482210E+000  4.270000E-014  1.150000E-014  3.120000E-014 -2.100000E-001
 1.504260893860E+002  2.609345537140E+000  5.010000E-015  1.810000E-015  2.120000E-015 -4.300000E-001
  1.504994091330E+002  1.526445180480E+000  2.920000E-014  7.620000E-015  2.160000E-014 -1.200000E-001
  1.505003555930E+002  1.614264952620E+000  8.530000E-015  2.040000E-015  7.190000E-015 -4.000000E-002
  1.505103767250E+002  1.680578362120E+000  1.340000E-014  1.970000E-015  1.550000E-014  3.800000E-001
  1.505128419290E+002  1.533849062910E+000  4.170000E-014  1.180000E-014  2.520000E-014 -2.500000E-001
  1.505195389450E+002  1.560906785590E+000  6.410000E-014  1.290000E-014  6.210000E-014  8.000000E-002
  1.505471039800E+002  1.618444650440E+000  1.310000E-013  3.250000E-014  8.319999E-014 -3.000000E-001
  1.505505460130E+002  1.708916187870E+000  5.830000E-014  1.830000E-014  3.020000E-014 -3.000000E-001
  1.505547482760E+002  1.581546042330E+000  1.070000E-014  2.390000E-015  1.020000E-014 -1.000000E-001
  1.505613155070E+002  1.637959190550E+000  6.050000E-015  9.770001E-016  6.550000E-015 -9.900000E+001
  1.505698929930E+002  1.623564930680E+000  2.330000E-014  5.610000E-015  1.460000E-014 -3.100000E-001
 1.504281380260E+002  2.676181292250E+000  1.230000E-014  3.180000E-015  9.060001E-015 -1.800000E-001
  1.505818670250E+002  1.680598856320E+000  6.860000E-015  1.570000E-015  5.780000E-015 -6.000000E-002
  1.505873604570E+002  1.668632440170E+000  4.940000E-015  9.320000E-016  4.960000E-015 -9.900000E+001
  1.506057355770E+002  1.482873079220E+000  1.950000E-014  4.140000E-015  1.900000E-014  1.600000E-001
  1.506060371470E+002  1.648347562240E+000  3.210000E-015  7.110000E-016  2.940000E-015 -2.400000E-001
  1.506113859760E+002  1.680934442650E+000  2.670000E-014  7.550000E-015  1.650000E-014 -3.200000E-001
  1.506164484870E+002  1.559785918710E+000  1.240000E-014  2.760000E-015  1.040000E-014  9.000000E-002
  1.506203758940E+002  1.595584466010E+000  1.230000E-014  1.440000E-015  1.580000E-014  4.500000E-001
  1.504904485730E+002  1.746291822850E+000  8.720000E-015  1.560000E-015  9.420000E-015  2.500000E-001
  1.505261162180E+002  1.829106665790E+000  1.310000E-014  3.570000E-015  9.699999E-015 -1.800000E-001
  1.505356814340E+002  1.764867135760E+000  1.080000E-014  2.970000E-015  7.650000E-015 -2.700000E-001
  1.505715545760E+002  1.761263417710E+000  7.050000E-015  1.010000E-015  7.280000E-015  4.900000E-001
  1.505783789550E+002  1.843582018900E+000  9.880000E-015  1.070000E-015  1.320000E-014  5.500000E-001
  1.505854459020E+002  1.753397044100E+000  4.960000E-015  1.070000E-015  4.650000E-015  1.000000E-001
  1.505859500220E+002  1.770675789430E+000  7.060000E-015  4.730000E-016  1.180000E-014  7.900000E-001
  1.505960632660E+002  1.787393027420E+000  9.490000E-014  2.590000E-014  6.400000E-014 -1.600000E-001
  1.506027644200E+002  1.768856158470E+000  1.500000E-014  2.210000E-015  1.590000E-014 -1.000000E-002
  1.506053615140E+002  1.753816894150E+000  2.890000E-015  6.080000E-016  3.270000E-015 -9.900000E+001
  1.506054555940E+002  1.712710230460E+000  3.640000E-015  1.070000E-015  2.130000E-015 -9.900000E+001
  1.506124300940E+002  1.717357285860E+000  6.790000E-015  1.950000E-015  3.860000E-015 -9.900000E+001
  1.506221569740E+002  1.757690551160E+000  5.880000E-014  1.350000E-014  4.470000E-014 -2.100000E-001
  1.506257162640E+002  1.765336720150E+000  4.040000E-014  1.070000E-014  2.330000E-014 -4.800000E-001
  1.506251954990E+002  1.802949640150E+000  9.320000E-014  3.060000E-014  4.160000E-014 -4.900000E-001
  1.506889162750E+002  1.756936664240E+000  1.010000E-014  2.320000E-015  9.300000E-015  6.000000E-002
  1.505395333470E+002  1.873569669440E+000  3.740000E-014  5.930000E-015  4.380000E-014  2.700000E-001
  1.505466835380E+002  1.871142781920E+000  5.420000E-015  5.840000E-016  7.930000E-015  5.700000E-001
  1.505640730540E+002  1.901553991490E+000  1.850000E-015  4.270000E-016  1.920000E-015 -1.000000E-002
  1.505812228700E+002  1.926902026320E+000  6.980000E-014  2.060000E-014  4.220000E-014 -2.700000E-001
  1.505855592860E+002  1.938429020320E+000  1.350000E-014  3.100000E-015  1.020000E-014 -8.000000E-002
  1.506025331330E+002  1.937070160020E+000  4.090000E-015  4.000000E-016  5.510000E-015  4.700000E-001
  1.506070653600E+002  1.934998252590E+000  1.300000E-014  3.860000E-015  8.380000E-015 -1.900000E-001
  1.506181187920E+002  1.927941118960E+000  3.250000E-015  7.040000E-016  2.530000E-015 -4.900000E-001
  1.506289094690E+002  1.922314447360E+000  1.450000E-014  5.960000E-015  3.490000E-015 -8.200000E-001
  1.506309344450E+002  1.859236078550E+000  2.630000E-015  8.439999E-016  2.540000E-015 -1.700000E-001
  1.506327158140E+002  1.878485288920E+000  4.260000E-015  8.360000E-016  4.070000E-015  3.000000E-002
  1.506340525550E+002  1.959827894840E+000  5.270000E-015  1.020000E-015  5.110000E-015  3.000000E-001
  1.506342322600E+002  1.830657253170E+000  2.680000E-015  7.470000E-016  1.820000E-015 -4.100000E-001
  1.506357525890E+002  1.937110101420E+000  2.720000E-015  4.150000E-016  3.300000E-015  6.400000E-001
  1.506430674920E+002  1.836486736840E+000  7.520000E-014  2.310000E-014  4.010000E-014 -3.900000E-001
  1.506518508810E+002  1.851281166340E+000  2.680000E-015  5.560000E-016  2.310000E-015 -9.900000E+001
  1.506656872370E+002  1.909054096290E+000  4.390000E-015  7.620000E-016  4.680000E-015 -3.000000E-001
  1.506973961490E+002  1.933702853650E+000  5.610000E-015  1.170000E-015  4.960000E-015 -9.900000E+001
  1.505408799090E+002  1.969726725150E+000  4.600000E-015  1.040000E-015  3.980000E-015  0.000000E+000
  1.505971816670E+002  2.013411827610E+000  4.170000E-015  5.230000E-016  6.580000E-015  5.800000E-001
  1.506122477920E+002  1.994421129120E+000  1.080000E-014  2.950000E-015  7.160000E-015 -2.900000E-001
  1.506200349850E+002  2.085197668700E+000  3.950000E-015  6.080000E-016  4.900000E-015  3.700000E-001
  1.506270631690E+002  2.032305029120E+000  2.220000E-015  3.700000E-016  4.380000E-015  1.000000E-002
  1.506289288330E+002  2.095193175120E+000  3.420000E-015  8.069999E-016  3.670000E-015  4.000000E-002
  1.506314005340E+002  2.002525721340E+000  4.960000E-015  1.400000E-015  3.340000E-015 -3.000000E-001
  1.506317503010E+002  2.070884673670E+000  1.590000E-014  7.110000E-016  2.530000E-014  7.600000E-001
  1.506370424460E+002  2.007488847540E+000  8.460000E-015  1.490000E-015  9.030000E-015  2.100000E-001
  1.506449133770E+002  2.035726363340E+000  8.380000E-015  2.750000E-015  1.860000E-014  3.400000E-001
  1.506528833390E+002  1.996724568310E+000  1.830000E-014  5.680000E-015  9.880000E-015 -3.600000E-001
  1.506551815240E+002  1.995504790310E+000  1.570000E-014  5.200000E-015  8.260000E-015 -3.700000E-001
  1.506608003280E+002  1.975281978360E+000  7.750000E-014  2.220000E-014  4.830000E-014 -2.400000E-001
  1.506636177840E+002  2.060204165060E+000  1.710000E-014  4.650000E-015  1.190000E-014 -2.000000E-001
  1.506701233070E+002  2.056748935810E+000  1.420000E-015  3.030000E-016  1.730000E-015 -1.500000E-001
  1.506827416110E+002  2.083991654010E+000  2.770000E-014  9.180000E-015  1.310000E-014 -4.500000E-001
  1.507336282390E+002  2.156632392030E+000  2.980000E-014  8.070000E-015  1.960000E-014 -9.000000E-002
  1.507622760560E+002  1.868970029360E+000  7.680000E-014  2.050000E-014  5.260000E-014 -1.700000E-001
  1.506194673770E+002  2.167118386240E+000  4.020000E-015  9.840000E-016  2.920000E-015 -9.900000E+001
  1.506392104150E+002  2.121793144200E+000  7.320000E-015  1.860000E-015  6.180000E-015 -1.000000E-002
  1.506437767320E+002  2.118399557450E+000  8.530000E-015  1.900000E-015  7.710000E-015  3.000000E-002
  1.506520456110E+002  2.120983935550E+000  1.830000E-014  7.700000E-015  4.070000E-015 -8.100000E-001
  1.506961214150E+002  2.236320414760E+000  8.340000E-015  1.900000E-015  6.490000E-015  1.000000E-002
  1.507166770650E+002  2.168988660000E+000  3.080000E-014  7.620000E-015  2.470000E-014  0.000000E+000
  1.507214131840E+002  2.229030952930E+000  4.050000E-015  5.980000E-016  3.790000E-015 -3.000000E-001
  1.507267488830E+002  2.212702494390E+000  6.570000E-015  8.730000E-016  7.930000E-015  3.900000E-001
  1.507356735950E+002  2.199672241340E+000  8.760000E-015  2.180000E-015  6.670000E-015 -2.300000E-001
  1.507435101740E+002  2.170619769050E+000  3.570000E-014  7.550000E-015  3.370000E-014  1.900000E-001
  1.507434967600E+002  2.200777727530E+000  3.270000E-014  8.729999E-015  2.350000E-014 -2.000000E-001
  1.507438992490E+002  2.202415990130E+000  2.410000E-014  8.510000E-015  1.220000E-014 -2.900000E-001
  1.507654553480E+002  2.181071211500E+000  2.390000E-014  4.870000E-015  2.270000E-014  7.000000E-002
  1.507695069940E+002  2.203887259850E+000  2.020000E-014  4.900000E-015  1.590000E-014 -1.100000E-001
  1.507742016660E+002  2.196000691760E+000  2.720000E-014  5.530000E-015  2.620000E-014  4.000000E-002
  1.507826510490E+002  2.193184209360E+000  1.580000E-013  4.160000E-014  1.110000E-013 -2.200000E-001
  1.507869379880E+002  2.151074632880E+000  4.310000E-013  1.150000E-013  3.090000E-013 -1.700000E-001
  1.508208793710E+002  2.127610261460E+000  9.229999E-015  2.480000E-015  6.580000E-015 -1.200000E-001
  1.508330426350E+002  2.164459469560E+000  3.800000E-014  9.840000E-015  2.740000E-014 -1.200000E-001
  1.507058697390E+002  2.236713273690E+000  3.540000E-015  7.840000E-016  2.940000E-015 -1.600000E-001
  1.507064218730E+002  2.287431738340E+000  8.399999E-015  2.480000E-015  4.530000E-015 -4.100000E-001
  1.507080554120E+002  2.292417085960E+000  4.050000E-014  1.170000E-014  2.660000E-014 -2.400000E-001
  1.507126946950E+002  2.258361411000E+000  7.640000E-015  4.990000E-016  1.110000E-014  7.100000E-001
  1.507143585190E+002  2.313969403830E+000  1.100000E-014  2.600000E-015  8.200000E-015 -8.000000E-002
  1.507202493110E+002  2.248198572580E+000  2.750000E-014  8.290000E-015  1.550000E-014 -3.500000E-001
  1.507425191190E+002  2.262016841290E+000  2.140000E-014  6.790000E-015  1.240000E-014 -3.000000E-001
  1.507709669570E+002  2.257886072050E+000  1.250000E-014  2.600000E-015  9.420000E-015 -3.000000E-002
  1.507779958500E+002  2.229393155900E+000  4.480000E-014  1.270000E-014  2.770000E-014 -2.900000E-001
  1.507823583540E+002  2.285227799090E+000  5.760000E-015  1.330000E-015  6.120000E-015  2.700000E-001
  1.507827887030E+002  2.255487034020E+000  8.340000E-015  9.030000E-016  1.100000E-014 -4.200000E-001
